winningTeam,blueTeamWardsPlaced,blueTeamKills,blueTeamTotalJungleMinionsKilled,blueTeamTotalMinionsKilled,blueTeamAvgLevel,blueTeamCsPerMinute,blueTeamGoldPerMinute,redTeamWardsDestroyed,redTeamKills,redTeamTotalJungleMinionsKilled,redTeamTotalMinionsKilled,redTeamAvgLevel,redTeamCsPerMinute,redTeamGoldPerMinute
0,25,10,64.9,209.1,8.54,18.27,1350.34,3,10,53.6,238.0,8.36,19.44,1317.07
0,27,4,58.6,211.6,8.28,18.01,1158.45,3,16,74.2,264.3,8.74,22.57,1496.68
1,26,9,61.1,200.1,8.26,17.41,1195.34,4,14,58.3,243.2,8.64,20.1,1396.91
0,30,6,67.4,266.5,8.76,22.26,1286.13,9,12,64.2,265.0,8.74,21.95,1417.47
1,176,8,73.9,244.0,8.58,21.19,1283.07,30,4,63.6,209.9,8.3,18.23,1151.85
1,33,10,94.6,240.4,8.84,22.33,1290.16,8,1,0.0,272.4,7.88,18.16,1072.74
1,262,14,53.3,232.2,8.12,19.03,1367.45,6,10,60.8,199.7,8.38,17.37,1304.24
0,28,8,64.4,213.0,8.44,18.49,1240.99,5,13,67.5,263.8,8.98,22.09,1406.69
1,36,23,57.6,226.3,8.14,18.93,1599.81,3,16,71.6,186.2,8.06,17.19,1414.06
1,35,8,61.4,204.3,8.32,17.71,1161.13,5,6,53.5,241.8,8.46,19.69,1214.18
1,25,9,73.1,238.0,8.64,20.74,1331.67,3,8,71.5,232.5,8.44,20.27,1298.22
1,29,8,52.0,215.6,8.18,17.84,1315.24,4,14,57.4,234.6,8.34,19.47,1429.85
0,25,9,59.2,185.2,7.9,16.29,1178.31,6,14,41.5,206.6,8.14,16.54,1299.17
0,18,12,66.5,212.6,8.34,18.61,1297.33,0,9,73.8,216.7,8.46,19.37,1275.7
1,41,15,68.6,229.1,8.44,19.85,1464.53,1,6,45.7,243.3,7.84,19.27,1245.73
0,21,5,65.3,209.0,8.5,18.29,1219.65,1,14,67.8,195.6,8.6,17.56,1431.12
1,32,10,73.4,283.5,8.8,23.79,1413.08,8,7,59.8,233.7,8.48,19.57,1228.15
1,25,6,76.9,230.2,8.4,20.47,1242.94,8,8,65.7,223.9,8.46,19.31,1210.27
0,22,17,63.7,195.7,8.5,17.29,1375.37,2,9,65.8,209.2,7.82,18.33,1247.18
1,25,13,45.6,253.2,8.46,19.92,1390.33,3,9,74.2,196.7,8.18,18.06,1243.95
1,23,14,70.5,281.1,8.9,23.44,1377.55,5,8,74.2,235.9,8.6,20.67,1236.73
1,40,14,54.4,227.3,8.52,18.78,1316.51,9,10,55.2,223.7,8.52,18.59,1267.35
0,47,7,71.3,252.4,8.5,21.58,1218.42,7,11,72.2,254.2,8.64,21.76,1330.88
1,19,13,57.0,243.5,8.68,20.03,1360.07,1,4,46.3,241.6,8.48,19.19,1202.14
0,26,9,47.6,217.6,8.38,17.68,1262.57,10,8,65.2,232.1,8.46,19.82,1236.31
0,35,4,63.2,245.3,8.38,20.57,1196.15,0,17,75.4,248.5,8.68,21.59,1440.86
0,234,8,75.2,244.0,8.6,21.28,1279.29,1,7,79.4,250.1,8.72,21.97,1336.6
0,29,6,58.1,210.4,7.92,17.9,1126.99,6,13,65.0,235.5,8.62,20.03,1331.95
1,18,15,70.8,223.9,8.76,19.65,1416.09,1,7,56.7,190.3,8.3,16.47,1098.19
0,29,4,53.6,230.2,8.06,18.92,1166.07,10,11,60.0,267.7,8.52,21.85,1305.73
0,31,10,61.4,217.4,8.48,18.59,1196.16,5,11,63.4,239.8,8.66,20.21,1286.63
1,39,8,55.3,250.8,8.44,20.41,1283.38,4,7,53.7,207.6,8.24,17.42,1186.19
1,128,5,74.0,182.5,8.34,17.1,1167.05,4,8,65.0,216.4,8.46,18.76,1297.43
1,32,14,71.6,216.4,8.46,19.2,1410.58,3,9,60.7,156.4,7.66,14.47,1187.75
1,467,12,65.0,237.7,8.5,20.18,1355.73,7,10,55.0,171.7,7.88,15.11,1202.4
0,26,4,54.3,197.9,8.14,16.81,1153.3,5,16,77.6,226.2,8.78,20.25,1414.99
1,21,17,59.2,225.3,8.56,18.97,1430.78,1,7,65.4,201.8,8.24,17.81,1199.45
1,158,15,65.6,237.8,8.58,20.23,1393.29,3,10,52.0,213.3,8.34,17.69,1241.25
0,32,14,52.2,258.1,8.66,20.69,1411.41,5,11,73.0,214.6,8.4,19.17,1405.91
1,346,7,49.2,226.9,8.2,18.41,1189.19,6,16,62.0,216.4,8.54,18.56,1345.46
0,26,9,57.6,218.5,8.22,18.41,1234.67,4,12,47.6,187.7,8.22,15.69,1244.18
0,23,6,52.6,247.6,8.48,20.01,1250.67,7,9,65.4,225.8,8.4,19.41,1224.52
1,26,16,63.7,225.4,8.4,19.27,1396.29,3,16,42.0,213.0,8.3,17.0,1384.8
1,13,8,52.6,226.1,8.46,18.58,1206.66,1,13,74.8,226.4,8.54,20.08,1361.44
1,18,11,71.9,224.5,8.68,19.76,1415.55,3,3,66.4,226.5,8.34,19.53,1147.3
0,24,8,51.6,228.8,8.24,18.69,1202.15,4,17,68.4,254.2,8.82,21.51,1435.39
1,82,17,57.8,236.5,8.76,19.62,1374.58,3,4,67.4,234.7,8.42,20.14,1218.55
1,31,11,78.2,251.6,8.76,21.99,1352.44,3,10,63.2,207.7,8.64,18.06,1268.38
1,34,13,53.0,229.1,8.4,18.81,1340.13,2,8,70.6,191.4,8.2,17.47,1245.4
1,26,12,70.6,242.3,8.78,20.86,1404.83,2,5,68.2,229.9,8.64,19.87,1224.87
0,30,6,66.1,244.4,8.68,20.7,1221.29,7,10,84.0,260.5,8.78,22.97,1382.19
1,33,9,76.8,291.6,8.92,24.56,1391.6,6,11,69.4,230.7,8.96,20.01,1332.23
0,15,10,60.8,193.7,8.12,16.97,1281.67,3,18,75.8,212.0,8.7,19.19,1472.95
0,26,12,70.0,212.4,8.48,18.83,1323.97,2,13,57.7,254.6,8.6,20.82,1427.15
0,25,10,44.8,208.2,8.48,16.87,1238.71,2,13,70.4,234.1,8.8,20.3,1434.77
0,38,9,92.0,204.5,8.78,19.77,1245.2,4,11,52.8,213.5,8.5,17.75,1271.17
0,23,7,69.8,218.9,8.62,19.25,1172.09,4,5,69.0,259.1,8.6,21.87,1232.87
0,142,7,57.2,187.6,8.16,16.32,1193.77,0,18,68.0,274.3,8.84,22.82,1430.13
0,21,12,71.8,238.4,8.82,20.68,1382.81,4,9,59.2,241.4,8.52,20.04,1256.51
0,23,12,70.2,189.1,7.9,17.29,1299.5,2,23,49.2,243.0,8.4,19.48,1608.51
0,139,10,61.4,241.5,8.34,20.19,1295.33,5,14,71.5,213.4,8.54,18.99,1380.94
0,19,6,56.8,249.9,8.54,20.45,1195.98,3,6,65.4,253.1,8.6,21.23,1257.15
0,27,16,51.9,219.1,8.34,18.07,1411.77,4,16,70.4,234.9,8.46,20.35,1400.77
0,37,12,65.6,244.3,8.62,20.66,1304.48,2,18,65.4,252.6,8.58,21.2,1451.4
0,79,7,62.6,238.0,8.62,20.04,1301.11,3,14,62.0,211.4,8.54,18.23,1221.39
0,20,3,80.2,217.2,8.58,19.83,1131.33,1,6,69.8,243.3,8.54,20.87,1266.45
0,147,4,59.8,233.8,8.48,19.57,1173.67,5,12,66.6,250.2,8.86,21.12,1359.34
0,26,8,58.0,222.7,8.42,18.71,1178.64,3,9,76.2,251.1,8.6,21.82,1368.41
0,208,12,78.0,221.6,8.72,19.97,1347.04,4,13,47.8,216.0,8.48,17.59,1302.56
0,84,13,35.9,195.4,8.12,15.42,1255.09,13,16,53.6,197.5,8.2,16.74,1349.26
0,222,15,56.0,215.7,8.2,18.11,1304.87,4,10,79.8,230.7,8.56,20.7,1291.89
1,21,14,58.1,230.8,8.24,19.26,1361.11,2,14,70.0,226.0,8.72,19.73,1310.91
0,31,10,63.2,215.1,8.44,18.55,1296.17,2,15,74.6,220.2,8.6,19.65,1282.2
1,25,6,75.5,231.8,8.46,20.49,1190.4,0,7,52.8,192.1,8.42,16.33,1146.92
0,140,6,69.3,197.7,8.54,17.8,1121.29,3,11,80.4,232.8,8.78,20.88,1283.99
0,28,7,45.8,222.1,8.28,17.86,1193.81,5,9,51.4,236.4,8.46,19.19,1290.63
1,28,8,58.4,231.6,8.54,19.33,1226.15,4,7,79.2,223.8,8.52,20.2,1245.01
1,24,11,77.6,232.7,8.78,20.69,1367.41,2,10,52.4,229.1,8.38,18.77,1247.62
1,39,11,63.3,232.4,8.7,19.71,1292.98,2,3,54.4,224.8,8.14,18.61,1132.27
0,209,11,49.6,179.1,7.88,15.25,1154.08,6,13,76.8,270.1,8.6,23.13,1454.77
1,22,17,81.6,244.1,8.76,21.71,1432.51,0,2,63.9,215.4,8.18,18.62,1103.67
0,63,10,67.2,241.2,8.48,20.56,1289.88,6,16,63.0,238.0,8.58,20.07,1371.54
0,29,14,67.8,232.7,8.42,20.03,1410.46,2,11,53.2,230.4,8.08,18.91,1352.44
0,24,6,66.4,224.2,8.34,19.37,1275.49,3,7,61.2,256.8,8.5,21.2,1218.83
1,20,10,64.8,195.2,8.3,17.33,1225.99,4,8,61.7,229.8,8.28,19.43,1195.73
1,20,11,69.1,222.1,8.56,19.41,1303.9,3,14,43.9,250.7,8.42,19.64,1399.01
0,37,9,66.2,216.1,8.54,18.82,1260.21,3,10,69.5,248.7,8.74,21.21,1336.43
1,25,8,76.0,236.9,8.76,20.86,1207.65,3,7,68.2,223.7,8.42,19.46,1248.17
0,38,10,63.7,194.1,8.18,17.19,1248.19,3,14,70.2,239.4,8.64,20.64,1514.74
1,46,14,69.4,270.2,8.8,22.64,1482.13,2,4,46.2,223.5,8.18,17.98,1110.91
0,20,6,57.3,211.6,8.14,17.93,1136.67,1,18,55.0,248.9,8.74,20.26,1466.97
0,29,4,53.6,184.6,8.14,15.88,1133.4,7,14,65.8,244.6,8.66,20.69,1374.17
0,24,12,54.4,221.7,8.28,18.41,1398.22,3,15,74.5,241.0,8.74,21.03,1527.85
0,29,9,69.6,177.3,8.04,16.46,1149.83,3,16,53.8,254.9,8.72,20.58,1405.31
1,38,20,60.4,239.6,8.74,20.0,1604.71,4,7,59.6,237.9,8.06,19.83,1253.21
1,27,12,72.7,266.7,8.48,22.63,1384.03,8,4,59.9,226.9,8.4,19.12,1147.14
0,21,11,55.8,206.6,8.24,17.49,1350.15,3,23,69.5,263.7,8.72,22.21,1714.89
1,28,9,74.1,277.1,8.72,23.41,1361.28,1,7,55.1,250.8,8.4,20.39,1242.31
0,16,7,59.2,236.3,8.2,19.7,1240.88,1,13,73.8,250.8,8.84,21.64,1369.7
1,27,22,67.8,216.6,8.46,18.96,1450.49,5,13,46.1,207.0,7.92,16.87,1331.55
0,339,7,66.0,225.5,8.24,19.43,1216.37,7,12,44.8,242.4,8.4,19.15,1289.58
0,24,7,57.6,232.9,8.46,19.37,1262.95,2,13,50.9,206.3,8.34,17.15,1223.72
1,23,19,74.2,238.4,8.86,20.84,1527.3,2,6,62.9,165.3,7.84,15.21,1110.61
1,18,25,67.8,207.6,8.68,18.36,1580.92,2,7,66.3,197.0,8.16,17.55,1189.93
1,25,11,60.1,258.5,8.54,21.24,1328.95,3,4,67.0,257.5,8.32,21.63,1209.18
0,28,15,61.2,235.5,8.62,19.78,1335.06,3,12,75.3,219.8,8.72,19.67,1313.37
0,20,13,73.0,233.2,8.44,20.41,1384.38,5,15,51.1,232.9,8.54,18.93,1394.19
0,21,7,61.5,194.6,8.28,17.07,1239.57,3,12,51.6,248.9,8.54,20.03,1329.43
1,156,13,64.0,240.9,8.7,20.33,1351.04,5,10,72.2,206.8,8.38,18.6,1312.1
0,21,6,62.5,227.6,8.38,19.34,1175.77,0,8,53.4,227.9,8.46,18.75,1189.32
0,29,9,46.0,238.4,8.26,18.96,1320.78,5,12,56.6,200.7,8.4,17.15,1320.66
1,29,15,72.8,245.5,8.42,21.22,1418.38,8,11,53.6,217.0,8.28,18.04,1304.38
1,71,11,61.2,244.3,8.64,20.37,1347.63,3,8,77.0,186.9,8.38,17.59,1261.13
0,21,6,61.5,217.7,8.54,18.61,1199.12,8,4,72.9,246.1,8.58,21.27,1222.35
1,23,22,51.7,255.3,8.82,20.47,1553.16,1,4,63.4,213.1,8.0,18.43,1173.94
1,23,24,76.0,245.2,9.0,21.41,1754.04,4,12,56.0,234.9,8.32,19.39,1329.87
0,19,6,74.8,191.1,8.14,17.73,1143.02,3,6,54.0,232.0,8.34,19.07,1202.97
0,23,9,65.2,201.3,8.16,17.77,1260.2,6,15,62.6,243.6,8.48,20.41,1501.08
0,141,12,49.2,219.4,8.28,17.91,1277.03,3,14,72.9,241.4,8.62,20.95,1381.95
0,36,6,64.4,212.9,8.56,18.49,1205.77,3,7,77.8,228.5,8.72,20.42,1291.82
1,55,13,52.8,226.2,8.4,18.6,1345.41,26,5,60.2,206.5,8.1,17.78,1189.52
1,16,12,59.4,228.7,8.22,19.21,1315.08,1,7,61.6,225.5,8.46,19.14,1183.05
0,31,10,86.6,187.7,8.7,18.29,1402.94,1,11,56.6,226.7,8.32,18.89,1281.52
1,201,8,70.7,247.7,8.36,21.23,1299.13,1,10,67.1,237.0,8.4,20.27,1307.01
0,29,7,61.1,213.3,8.52,18.29,1222.41,8,10,72.6,251.7,8.54,21.62,1286.26
1,28,13,63.0,236.2,8.38,19.95,1369.83,5,6,65.8,209.3,8.28,18.34,1202.33
1,32,15,69.4,199.7,8.26,17.94,1357.49,6,9,42.0,200.6,7.86,16.17,1229.0
0,28,6,49.8,212.8,7.98,17.51,1178.19,3,7,73.8,242.3,8.32,21.07,1286.58
0,21,6,59.5,209.2,8.1,17.91,1211.11,1,13,60.3,231.8,8.52,19.47,1410.04
0,39,15,56.0,242.3,8.3,19.89,1373.93,1,8,56.2,222.8,8.02,18.6,1263.28
1,29,8,75.4,248.7,8.52,21.61,1349.45,6,12,43.5,253.7,8.42,19.81,1330.9
1,27,22,63.0,248.0,8.46,20.73,1559.55,0,15,58.8,202.2,8.1,17.4,1399.97
1,30,18,63.0,222.3,8.32,19.02,1499.01,1,11,64.5,202.8,8.14,17.82,1320.83
1,37,24,57.6,232.8,8.72,19.36,1608.36,3,8,53.6,196.0,7.98,16.64,1204.23
1,27,13,67.1,230.8,8.6,19.86,1523.65,6,7,43.3,206.1,8.26,16.63,1172.06
1,26,10,59.5,239.8,8.46,19.95,1312.26,5,3,76.4,240.8,8.5,21.15,1183.07
0,20,19,75.6,214.6,8.38,19.35,1444.27,0,16,59.6,189.1,8.28,16.58,1369.07
0,21,10,64.2,228.0,8.36,19.48,1307.49,3,12,50.4,209.7,8.12,17.34,1233.95
1,26,11,56.0,248.9,8.42,20.33,1325.6,5,11,66.7,238.7,8.62,20.36,1304.35
1,26,18,78.6,267.7,8.78,23.09,1530.25,4,5,71.4,196.3,8.3,17.85,1137.69
0,24,6,63.4,217.7,8.4,18.74,1195.69,3,13,62.2,225.6,8.52,19.19,1411.76
1,23,11,56.9,256.8,8.48,20.91,1378.55,3,12,87.6,188.8,8.58,18.43,1334.21
1,23,9,71.4,235.5,8.22,20.46,1364.96,3,12,65.8,216.4,8.34,18.81,1277.49
1,258,16,52.7,289.7,8.86,22.83,1507.6,0,5,68.3,230.5,8.3,19.92,1166.75
1,32,17,68.8,193.1,7.84,17.46,1414.23,3,12,59.2,235.4,7.82,19.64,1309.77
1,26,17,57.6,250.8,8.34,20.56,1409.13,4,9,66.4,247.4,8.54,20.92,1330.93
1,25,13,42.4,207.7,8.1,16.67,1395.18,4,14,53.7,225.1,8.24,18.59,1414.58
1,69,17,61.4,238.3,8.56,19.98,1400.15,5,9,61.6,234.4,8.2,19.73,1325.53
1,26,18,62.0,214.3,8.6,18.42,1373.3,4,13,44.0,227.6,8.0,18.11,1266.79
1,31,9,75.0,230.2,8.62,20.35,1273.9,9,7,76.4,238.5,8.7,20.99,1276.04
1,28,7,83.6,210.5,8.52,19.61,1276.43,2,11,69.6,211.9,8.52,18.77,1297.75
1,24,14,51.0,254.1,8.36,20.34,1398.56,2,10,71.4,161.8,8.0,15.55,1150.37
1,27,16,79.4,214.3,8.64,19.58,1432.11,2,9,65.0,177.0,8.3,16.13,1191.01
1,166,8,70.0,212.7,8.44,18.85,1253.19,6,12,48.4,256.2,8.64,20.31,1349.79
1,40,7,41.4,232.0,8.26,18.23,1233.26,2,17,42.8,211.0,8.22,16.92,1408.2
1,21,14,58.8,249.4,8.56,20.55,1433.25,2,14,61.4,216.0,8.4,18.49,1371.89
0,36,1,53.4,223.6,7.98,18.47,1102.13,7,11,56.1,225.1,8.4,18.75,1277.88
1,24,9,59.2,243.9,8.42,20.21,1265.15,6,11,65.2,259.8,8.7,21.67,1362.97
0,21,17,47.4,210.3,7.98,17.18,1390.57,3,15,75.0,214.9,8.2,19.33,1371.87
1,33,13,72.3,206.9,8.48,18.61,1347.73,3,8,54.2,193.9,8.28,16.54,1204.23
0,22,17,65.6,204.6,8.3,18.01,1531.57,5,16,66.0,245.7,8.52,20.78,1625.39
0,22,10,78.0,226.5,8.56,20.3,1295.63,2,12,64.8,264.2,8.76,21.93,1391.24
1,48,15,79.3,218.8,8.9,19.87,1433.31,3,9,56.0,203.0,8.26,17.27,1237.81
1,23,9,47.9,216.7,8.0,17.64,1235.09,2,19,56.7,208.5,8.32,17.68,1412.96
0,24,10,76.8,222.2,8.6,19.93,1307.85,1,9,63.7,238.2,8.48,20.13,1247.44
0,39,14,58.1,215.9,8.6,18.27,1314.91,3,9,79.8,225.4,8.54,20.35,1292.74
0,21,7,63.0,239.9,8.48,20.19,1238.57,4,15,66.0,255.8,8.56,21.45,1387.36
0,21,7,60.7,251.5,8.44,20.81,1242.17,4,13,68.0,209.6,8.46,18.51,1324.09
1,43,16,65.4,235.5,8.68,20.06,1404.55,6,6,63.4,220.7,8.3,18.94,1183.6
1,67,15,55.4,218.3,8.42,18.25,1301.49,16,11,60.2,224.1,8.48,18.95,1281.73
1,27,15,65.3,219.3,8.7,18.97,1378.53,3,6,60.5,212.2,8.32,18.18,1205.13
0,448,10,55.4,252.8,8.58,20.55,1343.83,6,14,50.2,208.9,8.18,17.27,1269.81
1,199,20,82.7,221.9,8.52,20.31,1490.81,4,8,60.2,220.5,8.28,18.71,1314.73
0,17,15,63.2,201.7,8.46,17.66,1342.08,2,10,60.4,200.8,8.06,17.41,1257.83
0,30,10,63.2,250.5,8.6,20.91,1315.17,6,8,64.8,233.1,8.46,19.86,1234.87
0,65,13,68.4,239.8,8.64,20.55,1390.07,18,10,60.0,235.1,8.44,19.67,1310.07
1,28,13,72.8,239.9,8.78,20.85,1379.82,2,8,61.7,238.9,8.74,20.04,1240.16
1,87,11,61.2,230.4,8.3,19.44,1283.63,6,14,58.0,201.7,8.18,17.31,1225.0
0,23,1,45.0,230.7,8.22,18.38,1073.05,4,13,78.4,235.5,8.62,20.93,1387.28
1,19,13,49.2,226.0,8.24,18.35,1329.43,1,12,68.4,207.9,8.34,18.42,1321.09
0,18,9,59.4,219.4,8.42,18.59,1225.35,6,9,58.8,214.1,8.38,18.19,1230.49
1,29,16,57.6,207.4,8.3,17.67,1456.2,3,18,52.2,198.2,8.12,16.69,1436.19
1,25,10,70.6,251.9,8.58,21.5,1343.08,5,5,65.3,223.0,8.46,19.22,1191.57
0,27,11,52.4,225.4,8.64,18.52,1228.65,5,13,81.2,232.9,8.76,20.94,1378.05
1,19,14,72.7,223.1,8.44,19.72,1327.32,4,8,65.5,238.3,8.56,20.25,1341.63
0,52,10,48.9,215.5,8.2,17.63,1296.37,8,19,56.8,217.9,8.62,18.31,1494.34
1,30,14,59.8,244.5,8.54,20.29,1312.65,5,10,67.4,277.3,8.68,22.98,1333.67
0,77,7,63.0,215.4,8.12,18.56,1245.35,12,19,55.8,269.1,8.48,21.66,1464.42
0,57,7,50.1,233.8,8.34,18.93,1168.87,3,10,66.0,258.5,8.72,21.63,1328.31
0,16,13,70.7,221.5,8.48,19.48,1435.3,4,17,67.4,236.5,8.48,20.26,1426.77
1,386,14,68.9,261.1,8.54,22.0,1507.81,4,6,60.5,181.4,8.04,16.13,1191.57
1,23,9,64.0,243.6,8.7,20.51,1294.81,6,6,70.8,252.0,8.58,21.52,1238.02
0,129,10,59.0,223.1,8.5,18.81,1280.4,3,10,72.2,221.3,8.36,19.57,1343.83
0,18,13,56.2,253.7,8.76,20.66,1463.65,3,7,90.5,231.2,8.4,21.45,1294.01
1,62,12,66.8,231.0,8.5,19.85,1330.9,12,7,66.4,282.0,8.64,23.23,1272.65
1,40,16,70.7,224.1,8.6,19.65,1406.5,1,9,71.4,216.7,8.46,19.21,1267.08
1,27,13,66.4,255.9,8.7,21.49,1382.97,3,7,54.0,255.9,8.4,20.66,1305.87
0,26,7,57.3,230.4,8.26,19.18,1260.51,3,15,69.0,226.4,8.32,19.69,1392.33
1,46,13,58.6,253.6,8.68,20.81,1415.64,5,7,65.2,226.8,8.34,19.47,1245.07
0,30,11,72.0,245.1,8.26,21.14,1304.73,4,16,75.9,230.3,8.66,20.41,1405.25
1,25,12,72.8,224.2,8.44,19.8,1345.49,4,11,41.8,241.5,8.34,18.89,1264.32
0,25,8,55.5,198.3,7.98,16.92,1199.37,7,12,58.0,205.3,8.22,17.55,1269.91
0,27,8,65.2,231.6,8.56,19.79,1307.32,6,12,67.4,238.6,8.52,20.4,1391.33
0,31,7,46.6,206.1,8.14,16.85,1195.89,7,20,70.8,259.1,8.92,21.99,1528.29
1,18,16,63.7,208.0,8.64,18.11,1389.79,5,11,60.7,193.5,7.98,16.95,1270.17
0,23,11,54.8,199.8,8.06,16.97,1257.38,8,22,67.7,242.6,8.68,20.69,1577.99
0,42,7,69.6,218.2,8.32,19.19,1212.9,7,15,69.4,196.1,8.78,17.7,1330.48
1,31,12,57.6,244.1,8.14,20.11,1346.45,2,18,67.9,218.7,8.52,19.11,1511.71
1,36,11,64.8,241.0,8.62,20.39,1262.53,2,7,70.0,232.9,8.7,20.19,1250.83
1,36,11,60.4,217.1,8.32,18.5,1311.44,12,16,57.8,255.3,8.54,20.87,1435.4
1,324,17,64.1,260.0,8.52,21.61,1463.58,5,19,68.0,199.6,8.54,17.84,1407.69
1,77,15,79.4,210.4,8.7,19.32,1404.96,8,13,69.1,241.3,8.38,20.69,1365.49
0,21,9,62.6,229.0,8.48,19.44,1310.33,3,15,65.0,233.3,8.88,19.89,1293.45
1,29,11,75.2,227.0,8.5,20.15,1324.53,4,9,58.0,236.9,8.6,19.66,1288.69
1,25,14,60.0,236.3,8.38,19.75,1382.5,5,7,59.8,207.2,7.86,17.8,1157.86
0,42,10,64.9,234.1,8.5,19.93,1292.51,9,15,85.4,246.6,8.78,22.13,1391.71
0,27,13,58.6,196.8,8.02,17.03,1325.51,5,22,58.1,265.4,8.5,21.57,1612.53
0,15,6,59.8,227.1,8.22,19.13,1198.13,2,8,76.0,239.4,8.46,21.03,1288.5
1,36,11,74.2,261.6,8.86,22.39,1348.77,5,10,73.4,217.3,8.66,19.38,1300.23
0,265,12,63.2,230.8,8.44,19.6,1324.59,11,10,76.4,263.4,8.76,22.65,1438.8
0,22,10,59.6,212.9,8.24,18.17,1215.57,3,12,74.6,239.0,8.74,20.91,1362.43
1,30,14,59.6,230.6,8.26,19.35,1398.05,2,10,71.2,204.6,8.08,18.39,1300.41
0,56,16,31.4,189.3,7.5,14.71,1357.48,4,21,70.4,200.1,8.18,18.03,1577.27
1,23,8,67.4,284.5,8.8,23.46,1325.83,3,8,70.8,235.2,8.42,20.4,1234.7
1,28,12,69.4,192.6,8.34,17.47,1318.96,3,11,61.8,223.3,8.42,19.01,1375.04
0,27,19,49.7,213.6,8.22,17.55,1413.52,7,14,66.8,241.3,8.18,20.54,1416.59
1,26,9,60.6,225.0,8.58,19.04,1230.41,2,10,56.7,231.8,8.66,19.23,1292.11
0,23,9,54.7,190.9,8.2,16.37,1176.63,3,11,71.2,250.8,8.48,21.47,1334.83
1,470,18,73.0,245.9,8.9,21.26,1450.08,5,7,64.8,226.8,8.5,19.44,1260.64
1,25,16,62.6,242.3,8.52,20.33,1408.57,3,4,59.4,204.8,8.14,17.61,1130.53
0,254,8,63.9,213.8,8.22,18.51,1267.25,5,13,86.6,222.4,8.7,20.6,1323.14
0,49,12,67.6,231.7,8.46,19.95,1416.51,2,15,64.4,242.6,8.8,20.47,1491.29
0,26,7,76.9,215.4,8.32,19.49,1228.73,3,16,56.0,219.2,8.72,18.35,1391.22
0,33,3,63.8,270.4,8.42,22.28,1212.0,6,14,65.2,247.9,8.5,20.87,1368.15
0,23,8,64.6,228.8,8.6,19.56,1230.07,2,11,67.7,244.8,8.44,20.83,1322.33
1,22,14,63.3,246.8,8.4,20.67,1424.29,2,10,88.0,192.6,8.4,18.71,1244.57
0,210,10,65.1,238.6,8.8,20.25,1272.58,0,6,62.9,260.1,8.52,21.53,1229.89
0,126,7,69.3,224.2,8.38,19.57,1252.47,3,7,77.2,258.0,8.68,22.35,1267.17
1,31,9,58.6,215.8,7.92,18.29,1281.15,1,14,48.2,221.0,8.18,17.95,1328.09
1,283,23,74.8,257.2,9.08,22.13,1612.95,2,6,49.4,223.5,8.04,18.19,1181.71
0,72,9,64.2,247.7,8.64,20.79,1263.75,8,14,65.9,244.7,8.76,20.71,1393.59
1,129,16,65.6,217.7,8.72,18.89,1418.63,5,12,64.6,203.7,8.12,17.89,1281.45
1,28,11,58.8,212.2,8.64,18.07,1276.01,5,9,80.2,237.3,8.6,21.17,1305.57
0,68,3,69.4,202.1,8.24,18.1,1131.76,26,9,72.4,238.6,8.66,20.73,1325.49
1,54,17,59.3,225.6,8.58,18.99,1390.42,5,16,51.8,193.9,8.36,16.38,1354.51
1,44,14,72.2,264.8,8.64,22.47,1421.63,7,7,66.1,230.1,8.52,19.75,1277.61
1,32,10,46.3,207.1,8.0,16.89,1264.2,5,11,59.0,199.4,8.22,17.23,1261.7
1,27,14,71.8,199.8,8.16,18.11,1271.34,2,9,58.6,231.6,8.3,19.35,1239.49
1,43,12,54.2,203.1,8.24,17.15,1346.23,9,12,71.0,213.8,8.28,18.99,1363.07
0,23,8,79.0,191.2,8.36,18.01,1222.64,4,14,68.6,287.6,8.88,23.75,1536.02
0,25,11,53.1,272.5,8.46,21.71,1382.81,6,13,62.2,212.9,8.56,18.34,1285.23
1,40,9,70.8,232.3,8.62,20.21,1311.63,6,10,78.0,233.8,8.5,20.79,1343.75
1,22,13,64.4,245.3,8.6,20.65,1359.23,5,15,62.2,264.9,8.76,21.81,1372.69
0,24,19,38.8,192.4,8.06,15.41,1391.89,2,16,70.6,250.1,8.56,21.38,1495.32
0,36,7,59.6,276.1,8.52,22.38,1272.41,9,18,70.2,238.8,8.6,20.6,1531.65
1,29,13,59.2,210.1,8.32,17.95,1301.75,4,17,55.4,217.6,8.34,18.2,1451.49
1,26,5,75.6,288.0,8.86,24.24,1327.01,6,2,62.9,249.7,8.46,20.84,1133.65
1,31,11,56.2,273.0,8.62,21.95,1395.51,5,7,80.4,243.5,8.68,21.59,1291.19
0,28,7,55.4,247.4,8.36,20.19,1290.64,7,18,81.8,230.2,8.7,20.8,1406.95
1,28,18,59.0,204.5,8.2,17.57,1423.87,6,15,41.9,232.1,8.42,18.27,1365.67
1,201,9,77.0,253.2,8.78,22.01,1326.99,0,7,51.6,199.7,8.22,16.75,1206.9
1,27,11,68.2,250.9,8.82,21.27,1435.47,9,5,71.1,217.7,8.2,19.25,1192.22
1,28,16,77.6,308.3,9.16,25.73,1531.98,3,6,61.6,211.8,8.22,18.23,1160.77
0,25,9,61.6,268.6,8.46,22.01,1347.8,8,7,54.8,250.1,8.34,20.33,1219.09
0,26,6,63.4,208.4,8.44,18.12,1155.34,8,14,71.4,258.5,8.72,21.99,1351.85
